src,dst,similarity
478,339,0.952061253153288
482,460,0.9639773628516589
482,803,0.9504573650661554
498,73,0.9652842562320961
498,82,0.9549421126573729
498,146,0.960305377553521
498,268,0.9568861298083796
498,348,0.9525192588567616
498,364,0.9518317298131086
498,461,0.9573557499478701
498,540,0.9585620440864995
498,541,0.9647840909125016
498,584,0.9559759322196539
498,643,0.9504865621423272
498,731,0.9583546910197068
498,762,0.9527735456776408
498,782,0.9617046216039923
498,881,0.9612389588382344
498,1117,0.9517890551380611
498,1170,0.9557024866048983
498,1186,0.9504181759215079
498,1236,0.953427726276168
498,1299,0.9514281307638619
499,705,0.9536990620584775
499,728,0.9542060399840165
502,685,0.958494248691118
502,848,0.9552110420821674
504,507,0.9506666626900456
506,6,0.9506763783946054
506,82,0.9708983598948738
506,268,0.9579342049026182
506,298,0.9565135356781118
506,345,0.9650103159568032
506,537,0.9584105027354927
506,541,0.9626099678672976
506,584,0.9669675307348384
506,587,0.9575113014052745
506,595,0.9563608665229506
506,630,0.958230489390775
506,656,0.9568025600514499
506,792,0.963986063255753
506,833,0.9542089713211346
506,881,0.9521850148073202
506,1022,0.9595736106137902
506,1236,0.9633619880833343
506,1256,0.9575566200392929
506,1261,0.969073162186848
507,504,0.9506666626900456
509,516,0.9690285190868428
513,218,0.9563073483980257
513,268,0.9512983956606248
513,925,0.9609275211399284
516,509,0.9690285190868428
516,1131,0.9529763553685602
518,519,0.9724304184427551
518,520,0.9777640606170456
518,524,0.9866927974478765
518,1298,0.9568293137758621
519,280,0.9523573275427515
519,463,0.961451724701427
519,518,0.9724304184427551
519,520,0.98985802477685
519,524,0.9839644609491419
519,869,0.9520696473038682
520,518,0.9777640606170456
520,519,0.98985802477685
520,524,0.987185689004961
520,1133,0.9510486130459459
521,529,0.950353276951932
521,777,0.953028120688203
523,81,0.9701106253936252
523,175,0.9711315006426606
523,348,0.9564779720888862
523,541,0.9521232387712486
523,766,0.9529895241956126
523,777,0.9500995891783722
523,910,0.9646441651476216
523,1002,0.9653766059054324
524,463,0.9621755048417945
524,518,0.9866927974478765
524,519,0.9839644609491419
524,520,0.987185689004961
524,869,0.9523606204404349
524,880,0.9514833071618338
524,1298,0.9628937793443577
529,521,0.950353276951932
529,613,0.9578717892434109
529,777,0.9519733574572468
533,792,0.9573197651489853
533,1115,0.9501898497278252
533,1202,0.9698900200084877
535,833,0.9534243411011606
536,430,0.9529708553159283
537,6,0.9694831585397952
537,34,0.9520717405457826
537,46,0.9542974590588027
537,48,0.9529879314080647
537,57,0.9511076453313496
537,74,0.9635774190513601
537,82,0.9729183792312653
537,131,0.9598333181020566
537,160,0.9595254005115822
537,259,0.960858556541118
537,268,0.9663326633333307
537,280,0.9616061776849303
537,301,0.9551707794846735
537,339,0.9554517814279133
537,384,0.9548596657147075
537,458,0.9557926976702691
537,506,0.9584105027354927
537,541,0.9843747673253376
537,552,0.9547534573574141
537,584,0.9736950533206369
537,587,0.9779473682788372
537,588,0.9680505330331832
537,595,0.966138300728899
537,625,0.9512144691307313
537,733,0.9526779251205059
537,774,0.9604424723768127
537,777,0.9531247520729617
537,792,0.9727008535862942
537,881,0.95657415649491
537,944,0.9704137858505852
537,1022,0.9700039057808795
537,1064,0.9596985272865758
537,1127,0.9506046222365383
537,1154,0.9593343018546245
537,1166,0.9708150651195266
537,1193,0.9500929271422605
537,1198,0.9510981037158117
537,1231,0.950108809403209
537,1233,0.958680685039978
537,1236,0.9823631692254216
537,1241,0.9549540892698685
537,1261,0.9507070288320963
539,304,0.9537946687099028
539,672,0.9548340857814015
540,246,0.9553338283886695
540,268,0.9561016328162577
540,461,0.9515828546030157
540,498,0.9585620440864995
540,541,0.953861327483055
540,552,0.9598215496161931
540,1205,0.9737054052939369
540,1245,0.9555868473091054
541,6,0.9670311309886417
541,57,0.9510407432482308
541,73,0.956963391995112
541,74,0.9601585285148706
541,81,0.952878282941052
541,82,0.9794696075262028
541,93,0.960470694307832
541,131,0.9645943675040252
541,218,0.9524006336089422
541,231,0.9510793844313074
541,259,0.9711368744054474
541,268,0.9815827213063316
541,280,0.9608296530746302
541,298,0.9534581849499595
541,325,0.9581804279062546
541,339,0.9514994463399356
541,350,0.9532205214410716
541,404,0.9558128382360965
541,461,0.9605556474528725
541,498,0.9647840909125016
541,506,0.9626099678672976
541,523,0.9521232387712486
541,537,0.9843747673253376
541,540,0.953861327483055
541,552,0.9707324405179691
541,583,0.9564748887890769
541,584,0.9743100901526045
541,587,0.9737882209030227
541,588,0.9609798962354537
541,595,0.9665208381179252
541,625,0.9522695760146951
541,628,0.9535442689452794
541,643,0.9599000929226411
541,763,0.9597369814169041
541,766,0.9602083841693734
541,774,0.9521079813988907
541,777,0.9526783672289878
541,792,0.9733888600121586
541,881,0.96036462564513
541,898,0.9510981774946055
541,944,0.9723797405629054
541,1022,0.9744318280770978
541,1127,0.9541397731678972
541,1154,0.9680680139741721
541,1166,0.9598604435759964
541,1169,0.9543584635697955
541,1193,0.9529748981933714
541,1198,0.9547636001154733
541,1219,0.9698423875338125
541,1231,0.9521636937317365
541,1233,0.9560113514743885
541,1236,0.9801412099917949
541,1275,0.9525488613263805
544,627,0.952080005405612
546,584,0.9594249599665947
546,848,0.9554042168698409
550,997,0.952442510692795
550,1077,0.9513055005420806
550,1098,0.9577153761178508
551,696,0.9514979679274899
552,74,0.9629424275654266
552,82,0.9532257311954093
552,131,0.963556246773211
552,198,0.9509031063379613
552,218,0.9501635003534548
552,268,0.9713895484109438
552,537,0.9547534573574141
552,540,0.9598215496161931
552,541,0.9707324405179691
552,584,0.9532550505261134
552,595,0.9540132868599805
552,687,0.9524935034481509
552,792,0.960517893132976
552,877,0.951058415973471
552,898,0.9547576481574046
552,1034,0.9548093387857045
552,1038,0.9533848519059668
552,1091,0.9580419853099037
552,1132,0.9564248781854187
552,1137,0.9501214664041027
552,1154,0.9586863389345839
552,1169,0.9698059720805098
552,1245,0.959363281206625
552,1261,0.9539862039115826
552,1275,0.9530254218800623
554,268,0.9502869739108214
554,644,0.9601143422095595
554,1154,0.9570397763250988
557,1166,0.9508803677253038
559,261,0.9536358234559265
559,827,0.9523840435898298
563,18,0.9513920087459146
563,131,0.9577767582256744
563,746,0.953397030457464
564,1292,0.9539825470575559
573,46,0.9555899960295381
573,1166,0.9784154393028668
574,230,0.9543396296986552
574,605,0.9506002729506146
576,1132,0.9520010713729847
579,356,0.9502447175031221
579,880,0.9539001052872872
579,1266,0.9606861315018572
582,360,0.9504523859671787
583,541,0.9564748887890769
583,769,0.9597114920044201
583,1166,0.9560973757106442
584,6,0.966651434080568
584,18,0.9701654354758429
584,48,0.9573666786590338
584,57,0.9698880249862587
584,81,0.9569525384078635
584,82,0.9844748210907205
584,93,0.9608350746141527
584,109,0.9634977504469943
584,131,0.9687965401334849
584,146,0.956437525482905
584,160,0.9638709090417488
584,163,0.9506361691929759
584,171,0.9663706234964594
584,188,0.952823642489765
584,218,0.9632684057775636
584,230,0.9549708483502266
584,259,0.9589956820930741
584,268,0.963216275521379
584,280,0.9626245922243944
584,300,0.9565520438758367
584,301,0.9579683592407225
584,339,0.9670992717755365
584,341,0.9653745607387314
584,345,0.9508211820602747
584,348,0.9536491341442873
584,461,0.9535258655645074
584,463,0.970687419235355
584,498,0.9559759322196539
584,506,0.9669675307348384
584,537,0.9736950533206369
584,541,0.9743100901526045
584,546,0.9594249599665947
584,552,0.9532550505261134
584,587,0.9780826692821728
584,588,0.9746538924042724
584,595,0.9584806484989422
584,609,0.9651925847210615
584,625,0.9716854564259269
584,643,0.9561391506909506
584,648,0.9505678998539497
584,705,0.95468071117051
584,766,0.962340050234611
584,792,0.9656905782667393
584,819,0.956628153111254
584,925,0.9628423351439813
584,944,0.9875133582727487
584,1001,0.95139340429893
584,1022,0.9725960742180437
584,1054,0.9590865025971632
584,1064,0.9511443036722279
584,1117,0.9637666048415972
584,1180,0.9506351851523313
584,1231,0.9651135282044623
584,1236,0.9709983701204401
584,1241,0.9573280655164718
584,1249,0.9519425495831175
584,1261,0.9639704232698134
584,1289,0.9500255352144741
587,6,0.9808524669446692
587,18,0.9500027834630326
587,57,0.9530544625191643
587,73,0.9518397950269991
587,82,0.974761446033754
587,109,0.9533826856539903
587,131,0.9662157873808106
587,160,0.9574356948753776
587,259,0.9646376255731919
587,268,0.961083667391968
587,280,0.9788515003737877
587,345,0.9520909636831572
587,348,0.9531338179609928
587,350,0.9724798941492329
587,373,0.9656329118382078
587,404,0.970681482882029
587,463,0.9612613358415592
587,506,0.9575113014052745
587,537,0.9779473682788372
587,541,0.9737882209030227
587,584,0.9780826692821728
587,588,0.9554768985107635
587,595,0.9520049497916323
587,609,0.959556541118689
587,625,0.9532133300085515
587,643,0.9553580250862679
587,646,0.9528615962745418
587,648,0.9505684380247565
587,691,0.9548094853719401
587,733,0.9567011013153025
587,735,0.9531767828109516
587,747,0.9503096963202123
587,766,0.9661437415217138
587,770,0.9570402983677972
587,774,0.957654576756781
587,792,0.9750067333525817
587,869,0.9538628436903621
587,872,0.9547434097029859
587,910,0.9514821914836444
587,925,0.954225408249671
587,944,0.983857584800348
587,997,0.9510990403370553
587,1022,0.9652335489803681
587,1047,0.9675131195212006
587,1064,0.952879660216931
587,1154,0.9677281067024691
587,1162,0.9546495169785457
587,1186,0.9526631725511719
587,1194,0.9509292621471325
587,1233,0.9720306165817068
587,1236,0.9820634408454239
587,1249,0.9502131165339538
587,1266,0.9539934269296964
587,1271,0.9523868860101589
587,1289,0.9520485244398382
588,18,0.9620085874620807
588,82,0.9598604313681877
588,112,0.953987880345972
588,131,0.956277362718327
588,142,0.9636684343924494
588,171,0.9609489279221619
588,218,0.9721988015280021
588,259,0.9604281613709825
588,268,0.9563021693044282
588,325,0.9516032319039721
588,341,0.9574672585909253
588,406,0.9505265911446638
588,453,0.9603621648834333
588,537,0.9680505330331832
588,541,0.9609798962354537
588,584,0.9746538924042724
588,587,0.9554768985107635
588,625,0.9517732037557761
588,792,0.9503122212104332
588,881,0.9511834902560498
588,898,0.9522870570948245
588,925,0.9657423391620665
588,928,0.9517073905247483
588,944,0.9587186030061232
588,1001,0.9612050471103059
588,1022,0.9589549662057821
588,1117,0.9541293168393807
588,1127,0.9525405727313493
588,1231,0.9712695710518443
588,1236,0.9526369952695702
588,1241,0.9647048105024562
588,1265,0.9575953804262314
588,1289,0.9619392671323598
589,928,0.9522652216483061
591,129,0.9543133629616045
595,82,0.9662600452588361
595,131,0.9517885264079257
595,163,0.9548231528128245
595,230,0.9504973890312278
595,259,0.9629498639683344
595,268,0.9627355115283798
595,298,0.9507294879408155
595,303,0.9544644428870416
595,339,0.9593107773766154
595,341,0.9629906320885219
595,404,0.9544158970528154
595,506,0.9563608665229506
595,537,0.966138300728899
595,541,0.9665208381179252
595,552,0.9540132868599805
595,584,0.9584806484989422
595,587,0.9520049497916323
595,638,0.9527301387631607
595,705,0.9675708340082725
595,792,0.965619919199396
595,881,0.9511140745220019
595,898,0.9527189625804489
595,1110,0.9603582161304922
595,1198,0.9613443784452287
595,1236,0.9799738948696878
595,1261,0.9633955866794166
598,48,0.9589695765722183
602,869,0.9609788160341775
605,163,0.9500658066304425
605,574,0.9506002729506146
606,81,0.9503262957319302
608,1044,0.9520571070244324
609,82,0.9634742270204218
609,280,0.950913714041628
609,303,0.9510565718226787
609,376,0.9621303699846488
609,463,0.966503749369269
609,584,0.9651925847210615
609,587,0.959556541118689
609,766,0.95425629497215
609,819,0.9550113020806541
609,944,0.9552058862094076
609,998,0.9639779531243585
609,1064,0.9504747379262147
609,1236,0.9515207635302059
609,1249,0.9510787900513815
609,1300,0.9545002347381353
613,529,0.9578717892434109
613,1169,0.9581869233378216
613,1252,0.9509831881552979
625,66,0.952726715344092
625,82,0.975904335779004
625,109,0.9598300437573131
625,171,0.9518524622404416
625,218,0.9564399558452222
625,280,0.9571320356887519
625,435,0.9530859135980171
625,461,0.9612689225370605
625,537,0.9512144691307313
625,541,0.9522695760146951
625,584,0.9716854564259269
625,587,0.9532133300085515
625,588,0.9517732037557761
625,656,0.9554589016899769
625,699,0.9575083997741468
625,735,0.9555866699957275
625,944,0.9654590871352354
625,1022,0.9516461400572126
625,1030,0.9551820747295595
625,1064,0.9545834495928134
625,1117,0.9570466629433578
625,1127,0.9630220170187577
625,1180,0.9563689382842572
625,1198,0.960779285286495
625,1231,0.9666596376887988
625,1236,0.9510308298848685
625,1239,0.9574487608705573
625,1261,0.9631647931533935
625,1299,0.9514455680390224
626,82,0.9512803390325867
626,846,0.9563698395209584
626,1117,0.9565293828495455
626,1127,0.9523811730962072
626,1231,0.9660513485101556
627,544,0.952080005405612
627,716,0.9577941828269892
627,1205,0.950777052751666
628,248,0.9576431759557426
628,259,0.9636974854310978
628,268,0.9502561945777777
628,325,0.9656826452152514
628,541,0.9535442689452794
628,792,0.9614344433485124
628,827,0.9527571989054504
630,506,0.958230489390775
630,715,0.9518317127760789
630,1261,0.9503882086708163
632,109,0.9586082307072892
632,1026,0.951707693725738
633,650,0.950640205151126
633,770,0.95979969992275
633,1026,0.9544092965660785
633,1180,0.9575244253552365
635,330,0.962623338493777
635,1186,0.952526285148568
635,1263,0.9502354419428869
635,1265,0.9538843148866117
635,1270,0.9502838727360424
638,595,0.9527301387631607
638,757,0.9513584714620494
638,1090,0.9537042472590938
641,73,0.962348248158348
641,92,0.9647728981256084
641,393,0.9667969659309514
641,1064,0.9530156275736503
641,1233,0.968472104289032
643,82,0.9639072074079127
643,146,0.9626612998291676
643,171,0.9545815528090632
643,268,0.9501572493823949
643,280,0.9762970881076221
643,298,0.9539415258600215
643,350,0.9577645109641791
643,466,0.9528409338812973
643,474,0.9525838233732999
643,498,0.9504865621423272
643,541,0.9599000929226411
643,584,0.9561391506909506
643,587,0.9553580250862679
643,925,0.9590591912425738
643,944,0.9631739711842494
643,1105,0.9520350694359795
643,1117,0.9559619639048538
643,1233,0.9533720173684616
644,268,0.9502720390750359
644,373,0.9500745908143643
644,554,0.9601143422095595
644,792,0.9523610584776316
645,831,0.9516103356489395
646,6,0.9656450115230039
646,587,0.9528615962745418
646,733,0.9562862710297977
646,1154,0.951298265280083
646,1186,0.9514379686791371
648,82,0.9577802066450363
648,96,0.9622645184627321
648,403,0.9601070161788124
648,584,0.9505678998539497
648,587,0.9505684380247565
648,650,0.9637736185979913
648,1070,0.9506192211074702
650,82,0.9586972735991054
650,96,0.9536622228383695
650,633,0.950640205151126
650,648,0.9637736185979913
650,1180,0.954147205428588
650,1199,0.9534900274583189
654,867,0.9554842453524894
656,18,0.959177825790887
656,404,0.9649655335461292
656,506,0.9568025600514499
656,625,0.9554589016899769
656,735,0.9508498179544953
656,898,0.9623838639499482
656,1261,0.9526335290277427
661,476,0.9516493505630355
666,124,0.9542975934129636
666,752,0.955582440521005
672,539,0.9548340857814015
685,502,0.958494248691118
687,109,0.9504156540138744
687,131,0.9547453245641286
687,304,0.9538878061985047
687,402,0.9650831643647141
687,552,0.9524935034481509
687,746,0.9537450198726339
687,944,0.9512823913960883
687,1282,0.9572684783141631
691,73,0.9605156634384046
691,82,0.961401891551179
691,109,0.9547270865162775
691,393,0.9513177554661555
691,404,0.9627604239428288
691,587,0.9548094853719401
691,770,0.9659531634541594
691,929,0.9520696748165831
691,1047,0.9505461360059169
691,1233,0.9680211442099643
691,1270,0.968209010354476
693,228,0.9544426030602695
693,1086,0.9583751426885322
696,551,0.9514979679274899
696,718,0.9745705632088472
696,997,0.9612761163526685
696,1236,0.9559642744560694
699,435,0.9624466786726685
699,625,0.9575083997741468
699,1239,0.9549940560818272
699,1266,0.9525919943017834
705,230,0.9694465446007903
705,298,0.953810388893685
705,499,0.9536990620584775
705,584,0.95468071117051
705,595,0.9675708340082725
705,1029,0.9559346452421199
705,1054,0.953874257529974
705,1158,0.9587476163949387
705,1236,0.9528703417374029
715,630,0.9518317127760789
716,68,0.9594499934819515
716,124,0.9532418989008408
716,362,0.9506947056269014
716,627,0.9577941828269892
716,1091,0.9522337619236312
716,1205,0.9556018782954745
717,145,0.9544830563312394
718,696,0.9745705632088472
718,1236,0.9507818694056585
720,474,0.9571405284811058
720,1271,0.97359248154051
728,499,0.9542060399840165
731,163,0.9600471228920505
731,389,0.9532624799323727
731,498,0.9583546910197068
731,1091,0.9524176120678564
731,1245,0.955003552828842
731,1289,0.9597925892311014
733,6,0.9649272899386095
733,82,0.953348566305193
733,131,0.9564623299728656
733,417,0.9601363079775213
733,537,0.9526779251205059
733,587,0.9567011013153025
733,646,0.9562862710297977
733,1091,0.9608205707887589
733,1154,0.9609715069451911
733,1162,0.952553927552239
733,1193,0.9537482962040167
733,1233,0.9551947360542247
733,1245,0.9525531919743363
734,797,0.9572337381610541
735,6,0.9564413495860201
735,280,0.9759258563230238
735,350,0.9778915401294923
735,373,0.9529137807083665
735,587,0.9531767828109516
735,625,0.9555866699957275
735,656,0.9508498179544953
739,198,0.960606242684292
743,334,0.9594766543693961
743,884,0.9500872744177211
743,1219,0.9507665833487859
746,131,0.9588543635914025
746,563,0.953397030457464
746,687,0.9537450198726339
746,1115,0.9570052747235079
746,1162,0.9504813023642162
747,587,0.9503096963202123
749,268,0.955422798533168
749,827,0.9515620689473219
752,124,0.9640295447552434
752,666,0.955582440521005
757,638,0.9513584714620494
757,1090,0.9582963363210599
760,57,0.9627138006894284
760,944,0.9602297718743028
762,6,0.9684965497820722
762,48,0.9660411319870268
762,82,0.9525109310842897
762,200,0.9530295291906481
762,280,0.9544578556931732
762,298,0.9561207429523856
762,339,0.9545605848182223
762,498,0.9527735456776408
762,767,0.958506357667995
762,863,0.962852346571446
762,921,0.9691988395274374
762,944,0.9521523672310359
762,1039,0.9582865009402858
762,1170,0.9564030171183645
762,1186,0.965424364139255
762,1236,0.951552451547274
763,82,0.9503152155921527
763,268,0.9569958306057628
763,541,0.9597369814169041
763,1236,0.9578053619966361
764,246,0.9630577594201015
765,310,0.9668172793577339
765,1239,0.9622821847101531
766,73,0.951881149103246
766,81,0.9512814164729372
766,82,0.9559416352210385
766,175,0.9515745798540898
766,259,0.9654055232237411
766,268,0.9666417499284794
766,348,0.9542826799803539
766,463,0.9603100580766336
766,523,0.9529895241956126
766,541,0.9602083841693734
766,584,0.962340050234611
766,587,0.9661437415217138
766,609,0.95425629497215
766,869,0.9567178238997942
766,944,0.9701426664373659
766,1186,0.9522398699854852
767,762,0.958506357667995
767,863,0.9540420807483536
768,1127,0.9502123865463437
769,427,0.959030753998222
769,583,0.9597114920044201
770,73,0.9546875411796861
770,82,0.9634296043940482
770,404,0.9670613919388582
770,587,0.9570402983677972
770,633,0.95979969992275
770,691,0.9659531634541594
770,1010,0.9616135585635348
770,1098,0.9653207048167474
770,1180,0.9589231313371069
770,1233,0.9542486623523698
770,1270,0.972452385019958
770,1271,0.951103168393861
774,6,0.9506303546477249
774,537,0.9604424723768127
774,541,0.9521079813988907
774,587,0.957654576756781
774,807,0.9572788895959112
774,910,0.9596208028997606
774,944,0.9598438013484568
774,1186,0.9508961325596483
777,74,0.9503553926510618
777,81,0.9764899295015572
777,131,0.9582044906935225
777,521,0.953028120688203
777,523,0.9500995891783722
777,529,0.9519733574572468
777,537,0.9531247520729617
777,541,0.9526783672289878
777,984,0.9518769491652459
777,1154,0.9736257765471014
777,1193,0.9536000263209156
780,817,0.9544007783174907
781,330,0.9632586581397308
782,364,0.9516066878201552
782,498,0.9617046216039923
784,986,0.9512544554281962
792,6,0.9701758264125242
792,57,0.9542985213768332
792,74,0.9545193673613013
792,82,0.9667074700877951
792,131,0.9568441861763772
792,160,0.9567437268755835
792,259,0.9628803928505061
792,268,0.965325115260619
792,280,0.9577471028202544
792,325,0.9573469543987276
792,345,0.9740628444991388
792,404,0.9637165713617957
792,458,0.9506743381416842
792,506,0.963986063255753
792,533,0.9573197651489853
792,537,0.9727008535862942
792,541,0.9733888600121586
792,552,0.960517893132976
792,584,0.9656905782667393
792,587,0.9750067333525817
792,588,0.9503122212104332
792,595,0.965619919199396
792,628,0.9614344433485124
792,644,0.9523610584776316
792,898,0.9539346043096436
792,925,0.9501013989679458
792,944,0.961849711613641
792,1022,0.9706033007804445
792,1154,0.9606665507233452
792,1162,0.9510339593859343
792,1172,0.9563557653040297
792,1202,0.9514697405767325
792,1233,0.9538330355761636
792,1236,0.9776773815812474
792,1256,0.9528879731279103
792,1261,0.9514624244743951
794,85,0.9628862326482988
797,82,0.9554977494794217
797,461,0.9540778324654907
797,734,0.9572337381610541
798,832,0.9522957347182407
800,827,0.953138007625129
800,1265,0.9510571666946834
803,460,0.959319896311549
803,482,0.9504573650661554
804,805,0.9824766623383269
805,804,0.9824766623383269
807,160,0.95960477111841
807,774,0.9572788895959112
807,1077,0.9530128617351967
807,1236,0.9574100888759381
807,1266,0.952807143148293
817,780,0.9544007783174907
819,301,0.9506409794320134
819,584,0.956628153111254
819,609,0.9550113020806541
819,899,0.9572773186061544
819,998,0.9517223017022387
819,1128,0.9534543207472164
819,1249,0.9521808565414828
822,1209,0.9618904044177696
822,1267,0.95834456091575
823,380,0.9548740362061586
826,390,0.9510504333553083
826,1065,0.9562074780824945
827,160,0.9564279298167373
827,268,0.9526840757272397
827,559,0.9523840435898298
827,628,0.9527571989054504
827,749,0.9515620689473219
827,800,0.953138007625129
831,390,0.9535445847613595
831,645,0.9516103356489395
832,798,0.9522957347182407
833,506,0.9542089713211346
833,535,0.9534243411011606
839,294,0.959020472539138
839,313,0.9602285343034737
839,876,0.9500781133445175
842,899,0.9640379588413356
842,1013,0.9521389410619087
842,1249,0.9700173284884874
846,112,0.9503439808630111
846,626,0.9563698395209584
846,1126,0.9506868087893838
848,40,0.9577441098621259
848,502,0.9552110420821674
848,546,0.9554042168698409
852,1070,0.9581163265472221
863,48,0.9536642375201999
863,762,0.962852346571446
